"id","date","description","amount","balance","messageDate","locationId","locationName","originalAmount","discountAmount"
"64aa104ca4f7831c47848563","Jul 9th 2023, 07:11:37 AM","SMS, ref: hZD6IXI40fKWE6kSTpp3",-0.02133,"19.886384","Jul 9th 2023, 07:11:32 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa10492e8ba4c9fcb201f7","Jul 9th 2023, 07:11:30 AM","SMS, ref: CaeoHWLezEyt71SQIbZ8",-0.02133,"19.907714","Jul 9th 2023, 07:11:29 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa104503fdd84b28dcd783","Jul 9th 2023, 07:11:30 AM","SMS, ref: zn4MF5NTjyvsTUS5ORlX",-0.02133,"19.929044","Jul 9th 2023, 07:11:24 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa1038a4f78307338484ef","Jul 9th 2023, 07:11:15 AM","SMS, ref: JPxok4mXg4oot3HHkXPe",-0.02133,"19.950374","Jul 9th 2023, 07:11:12 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa1034af24cadb1f8a5d6e","Jul 9th 2023, 07:11:15 AM","SMS, ref: wB3fXk93U5MLwxmu3kB5",-0.02133,"19.971704","Jul 9th 2023, 07:11:07 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa103682fc38a4eb114f01","Jul 9th 2023, 07:11:10 AM","Auto recharge for wallet",10,"19.993034","-",,,10,0
"64aa102f2e8ba4f056b20198","Jul 9th 2023, 07:11:08 AM","SMS, ref: vSBnhd2QXiaYI4mSIj6J",-0.02133,"9.993034","Jul 9th 2023, 07:11:03 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa102ba4f78374d08484cc","Jul 9th 2023, 07:11:00 AM","SMS, ref: HZchWapGSBTsDugDS8bZ",-0.02133,"10.014364","Jul 9th 2023, 07:10:58 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa1026b8fc4b2ba5dff4b3","Jul 9th 2023, 07:11:00 AM","SMS, ref: BPRrMO3sPfQzttMMlUE1",-0.02133,"10.035694","Jul 9th 2023, 07:10:54 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa101fa4f783101d848480","Jul 9th 2023, 07:10:48 AM","SMS, ref: fap2qEZbkke7cx13j4Vy",-0.02133,"10.057024","Jul 9th 2023, 07:10:47 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa101bb8fc4b00d6dff469","Jul 9th 2023, 07:10:48 AM","SMS, ref: 7hgRHkFSpJkDaic8huHF",-0.02133,"10.078354","Jul 9th 2023, 07:10:42 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa1012a4f7839c48848413","Jul 9th 2023, 07:10:36 AM","SMS, ref: cwLC0aYrcFe6Wrdk5bbr",-0.02133,"10.099684","Jul 9th 2023, 07:10:34 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa100fb8fc4b1930dff41d","Jul 9th 2023, 07:10:36 AM","SMS, ref: GPYwbV1iUSAocyANqu8S",-0.02133,"10.121014","Jul 9th 2023, 07:10:31 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa100b03fdd8eee5dcd633","Jul 9th 2023, 07:10:28 AM","SMS, ref: bKkqD6KAqpdgxfCAuUsg",-0.02133,"10.142344","Jul 9th 2023, 07:10:26 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa1007af24ca1fbd8a5c66","Jul 9th 2023, 07:10:28 AM","SMS, ref: nLj2DKNeeUzabm57Q1rF",-0.02133,"10.163674","Jul 9th 2023, 07:10:22 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0ff9a4f7833412848399","Jul 9th 2023, 07:10:14 AM","SMS, ref: RlfsgKC9NOWK0T7IpXan",-0.02133,"10.185004","Jul 9th 2023, 07:10:09 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0ff4b8fc4b5b04dff3a3","Jul 9th 2023, 07:10:06 AM","SMS, ref: MTn9mDKj2OIScSqvhF9i",-0.02133,"10.206334","Jul 9th 2023, 07:10:04 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0ff103fdd826c7dcd5ab","Jul 9th 2023, 07:10:06 AM","SMS, ref: UdCAm5ER7oYW4fKtx5SK",-0.02133,"10.227664","Jul 9th 2023, 07:10:00 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0fedb8fc4b04b5dff38a","Jul 9th 2023, 07:09:59 AM","SMS, ref: nnz8wkI0voKTl51GYpRz",-0.02133,"10.248994","Jul 9th 2023, 07:09:57 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0fea2e8ba48bdeb20019","Jul 9th 2023, 07:09:59 AM","SMS, ref: sB3GxqovY5tqD9Bmd48L",-0.02133,"10.270324","Jul 9th 2023, 07:09:53 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0fbdaf24ca1de08a5b41","Jul 9th 2023, 07:09:14 AM","SMS, ref: jo8Jaiz21nhUDiw5K3eE",-0.02133,"10.291654","Jul 9th 2023, 07:09:08 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0fb3af24ca05988a5b1f","Jul 9th 2023, 07:09:00 AM","SMS, ref: c4LtarWfyMM4paglDAws",-0.02133,"10.312984","Jul 9th 2023, 07:08:59 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0faf03fdd87b08dcd4d8","Jul 9th 2023, 07:09:00 AM","SMS, ref: AVTU4DLTEnjliY87OxSG",-0.02133,"10.334314","Jul 9th 2023, 07:08:54 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0fa6a4f7839540848277","Jul 9th 2023, 07:08:51 AM","SMS, ref: F9bFV67pODgAlE7wgbhY",-0.02133,"10.355644","Jul 9th 2023, 07:08:46 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f9fb8fc4b3c6edff285","Jul 9th 2023, 07:08:40 AM","SMS, ref: 3OlsMJqgEq77K18aUQlL",-0.02133,"10.376974","Jul 9th 2023, 07:08:39 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f9ba4f7836cb0848260","Jul 9th 2023, 07:08:40 AM","SMS, ref: jaKh0gX0srIrehjAkrfG",-0.02133,"10.398304","Jul 9th 2023, 07:08:35 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f962e8ba45058b1ff0e","Jul 9th 2023, 07:08:35 AM","SMS, ref: vw6wMj6C9n13F9wZYUpe",-0.02133,"10.419634","Jul 9th 2023, 07:08:30 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f9003fdd83a76dcd46e","Jul 9th 2023, 07:08:29 AM","SMS, ref: 7BjBDq1feK7HU7Tc3nM6",-0.02133,"10.440964","Jul 9th 2023, 07:08:23 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f8aaf24caa0f78a5ab3","Jul 9th 2023, 07:08:23 AM","SMS, ref: YdSBnfqmtqamVsUof6WV",-0.02133,"10.462294","Jul 9th 2023, 07:08:18 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f79a4f783b46f8481b3","Jul 9th 2023, 07:08:06 AM","SMS, ref: 9E682o9S0y5Ql69Fpq5G",-0.02133,"10.483624","Jul 9th 2023, 07:08:01 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f68b8fc4b9a17dff1d6","Jul 9th 2023, 07:07:49 AM","SMS, ref: zevyTZaDYSHLzPbWAqfz",-0.02133,"10.504954","Jul 9th 2023, 07:07:43 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f5eb8fc4ba310dff1ad","Jul 9th 2023, 07:07:39 AM","SMS, ref: VJxBlkCdKzOIvElvJXTO",-0.02133,"10.526284","Jul 9th 2023, 07:07:34 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f54b8fc4b3b74dff193","Jul 9th 2023, 07:07:29 AM","SMS, ref: rOO2rMUUhynWGiWUtvCC",-0.02133,"10.547614","Jul 9th 2023, 07:07:24 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f49b8fc4b3bf2dff160","Jul 9th 2023, 07:07:18 AM","SMS, ref: VCchaBiEA2RTAH8JUc7j",-0.02133,"10.568944","Jul 9th 2023, 07:07:13 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f412e8ba46e6ab1fdca","Jul 9th 2023, 07:07:10 AM","SMS, ref: zD3URhTsE3dlo9cGEq0E",-0.02133,"10.590274","Jul 9th 2023, 07:07:05 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f36a4f783610b8480b1","Jul 9th 2023, 07:06:59 AM","SMS, ref: znmjiCYMYJyZ78PvaaLp",-0.02133,"10.611604","Jul 9th 2023, 07:06:54 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f30b8fc4b122edff10f","Jul 9th 2023, 07:06:53 AM","SMS, ref: A4IMraPJKbelhBnVpG43",-0.02133,"10.632934","Jul 9th 2023, 07:06:48 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0f23a4f7835b19848066","Jul 9th 2023, 07:06:40 AM","SMS, ref: 1My8flMBfl8ccQ7M11RJ",-0.00711,"10.654264","Jul 9th 2023, 07:06:34 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"64aa0f13a4f783686f848021","Jul 9th 2023, 07:06:24 AM","SMS, ref: zK8OcWBxE0FCH1TbOYMq",-0.00711,"10.661374","Jul 9th 2023, 07:06:18 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"64aa0f0803fdd8ef0cdcd290","Jul 9th 2023, 07:06:10 AM","SMS, ref: aqfwdkfpKuyl7k8XJWwA",-0.00711,"10.668484","Jul 9th 2023, 07:06:07 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"64aa0f05af24ca168b8a58b3","Jul 9th 2023, 07:06:10 AM","SMS, ref: rKCQpzv7VMH3AC4nR7Eg",-0.02133,"10.675594","Jul 9th 2023, 07:06:05 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0ef603fdd8fc00dcd25f","Jul 9th 2023, 07:05:55 AM","SMS, ref: GmSHyc0NoqmpInkuQUFX",-0.02133,"10.696924","Jul 9th 2023, 07:05:49 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0ee603fdd81408dcd21c","Jul 9th 2023, 07:05:39 AM","SMS, ref: RI8CgPUxHfn9XP94Fj0R",-0.02133,"10.718254","Jul 9th 2023, 07:05:34 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0edfa4f783845d847f59","Jul 9th 2023, 07:05:32 AM","SMS, ref: NuqQKk6ClWdMSzYgP4oh",-0.02133,"10.739584","Jul 9th 2023, 07:05:26 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0eceb8fc4b1010dfefab","Jul 9th 2023, 07:05:15 AM","SMS, ref: yG4C3R8T77HWvBwBQUHj",-0.02133,"10.760914","Jul 9th 2023, 07:05:09 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0eb5a4f7831350847e75","Jul 9th 2023, 07:04:50 AM","SMS, ref: MFlk8YNHG3eqsd4fXaPv",-0.02133,"10.782244","Jul 9th 2023, 07:04:44 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0e93af24ca29208a56a4","Jul 9th 2023, 07:04:12 AM","SMS, ref: V1BfwQpcp0NwBrEBF7ee",-0.02133,"10.803574","Jul 9th 2023, 07:04:11 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64aa0e8f03fdd88bc4dcd081","Jul 9th 2023, 07:04:12 AM","SMS, ref: 8d5nwEmw0YFj5WA4pOLm",-0.02133,"10.824904","Jul 9th 2023, 07:04:06 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0237,0.00237
"64a97c71bcd59802671aea90","Jul 8th 2023, 08:40:44 PM","EMAIL Description, ref: 4yVpB7uOLwNLvT269t6g",-0.000675,"10.846234","Jul 8th 2023, 08:40:39 PM","O9f0bfIS8vUjYiw25c3y","Eternal Life Baptist Church",-0.000675,0
"64a97c6f619a0eca9cbe3664","Jul 8th 2023, 08:40:44 PM","SMS, ref: UI6VQSi1dtGhyv3V96BM",-0.00711,"10.846909","Jul 8th 2023, 08:40:39 PM","O9f0bfIS8vUjYiw25c3y","Eternal Life Baptist Church",0.0079,0.00079
"64a909cd85c0b43ca87de91e","Jul 8th 2023, 12:31:49 PM","SMS-MESSAGES-CARRIERFEES (2)",-0.015,"10.854019","-","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",-0.015,0
"64a80e31a830407f9f0f1010","Jul 7th 2023, 06:38:07 PM","SMS, ref: N2JXVWJTfT1Hi6enwzq7",-0.00711,"10.869019","Jul 7th 2023, 06:38:00 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64a80dbf5aff918180506c2d","Jul 7th 2023, 06:36:12 PM","SMS, ref: OMRIftWKIGXcpP7xRUKc",-0.00711,"10.876129","Jul 7th 2023, 06:36:07 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64a80db8ff52bb66ff6cc82d","Jul 7th 2023, 06:36:05 PM","SMS, ref: 9ieKXiUSjNrKJeBueYNW",-0.00711,"10.883239","Jul 7th 2023, 06:36:00 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64a80db36dc2a93ab1dce89d","Jul 7th 2023, 06:36:00 PM","SMS, ref: AZul8mzzghe8W2zZQg9J",-0.00711,"10.890349","Jul 7th 2023, 06:35:54 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64a80da4915e317303afec14","Jul 7th 2023, 06:35:45 PM","SMS, ref: ri1UDUJvMvzEBVRkrYpG",-0.00711,"10.897459","Jul 7th 2023, 06:35:38 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64a7ef0051399576dc6b7f7d","Jul 7th 2023, 04:24:56 PM","Auto recharge for wallet",10,"10.904569","-",,,10,0
"64a7eef6752002558c2beba2","Jul 7th 2023, 04:24:53 PM","A2P-REGISTRATION-FEES (2)",-17.325,"0.904569","-","O9f0bfIS8vUjYiw25c3y","Eternal Life Baptist Church",-17.325,0
"64a7db3e286c761210825711","Jul 7th 2023, 03:00:56 PM","A2P-REGISTRATION-FEES (1)",-1.575,"18.229569","-","i34q6HKMJF81B3OhJ5Qr","Heltonville Fitness Center",-1.575,0
"64a7b85be8455b15be58f49e","Jul 7th 2023, 12:31:47 PM","Auto recharge for wallet",10,"19.804569","-",,,10,0
"64a7b84a2292de05ae6136be","Jul 7th 2023, 12:31:45 PM","SMS-MESSAGES-CARRIERFEES (11)",-0.095,"9.804569","-","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",-0.095,0
"64a7b8452292de85df6135f5","Jul 7th 2023, 12:31:45 PM","ANSWERING-MACHINE-DETECTION (39)",-0.292141,"9.899569","-","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",-0.292141,0
"64a6ff85c4eb132053326840","Jul 6th 2023, 11:23:13 PM","VOICEMAIL, ref: csKLEkLgQYnDY3SYfp7y",-0.0126,"10.191710","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6ff5e35e5bb744b823dd2","Jul 6th 2023, 11:22:35 PM","VOICEMAIL, ref: dWeYMI67A8U7ZXDjHwuX",-0.0126,"10.204310","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6fe2507967bcd3cebed14","Jul 6th 2023, 11:17:22 PM","VOICEMAIL, ref: 3Qatj2uLunh0cH44WlsL",-0.0126,"10.216910","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e8b4eaba5593b6f24c50","Jul 6th 2023, 09:45:52 PM","VOICEMAIL, ref: KCYfIXl8nt9FndoO45LT",-0.0126,"10.229510","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e8a207967bc07aeb1fc7","Jul 6th 2023, 09:45:35 PM","VOICEMAIL, ref: tJJjmKPvMww76C4vilnm",-0.0126,"10.242110","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e85b33ca4f05811f45b9","Jul 6th 2023, 09:44:23 PM","VOICEMAIL, ref: okIDZQWqCgs9gQ4UV9hV",-0.0126,"10.254710","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e85603c3895fe068a306","Jul 6th 2023, 09:44:23 PM","VOICEMAIL, ref: Nu3x7TRMiHpWaLDYkJNG",-0.0126,"10.267310","Jul 6th 2023, 09:40:35 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e85033ca4fcc8e1f4545","Jul 6th 2023, 09:44:13 PM","VOICEMAIL, ref: cFvSe6fopfIwl8R5w2Z0",-0.0126,"10.279910","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e845aa00a6715066aa62","Jul 6th 2023, 09:44:02 PM","VOICEMAIL, ref: fLVhpTIJittqyaf0AOAv",-0.0126,"10.292510","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e842eaba55114cf247bf","Jul 6th 2023, 09:43:55 PM","VOICEMAIL, ref: KVXVEN5x0PrzjOs07Fx7",-0.0126,"10.305110","Jul 6th 2023, 09:40:35 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e841385dce65306a4555","Jul 6th 2023, 09:43:55 PM","VOICEMAIL, ref: NFb8XClhQB7P2hPYYbFd",-0.0126,"10.317710","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e83e5c6e3b5147aba53e","Jul 6th 2023, 09:43:55 PM","VOICEMAIL, ref: Au6BOXXGsO90yaONibhn",-0.0126,"10.330310","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e8314ccf272362690657","Jul 6th 2023, 09:43:42 PM","VOICEMAIL, ref: Hl5th6OIxtPQh6gV3mMl",-0.0126,"10.342910","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e8125c6e3b6474aba3c7","Jul 6th 2023, 09:43:09 PM","VOICEMAIL, ref: aXZsZPiR2Nn6vf9FPN7N",-0.0252,"10.355510","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.028,0.0028
"64a6e81019d04a8f3d295e1c","Jul 6th 2023, 09:43:09 PM","VOICEMAIL, ref: 3F7IoXAfGvMYQY27nDCL",-0.0126,"10.380710","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e80a19d04acd38295de5","Jul 6th 2023, 09:43:03 PM","VOICEMAIL, ref: 7YDHFdLeKWHCXD1geGt0",-0.0126,"10.393310","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e80a07967b0842eb198a","Jul 6th 2023, 09:43:03 PM","VOICEMAIL, ref: ejk7XeVkCOyrUpvgtucs",-0.0126,"10.405910","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e8092f5801ad18b235cf","Jul 6th 2023, 09:42:57 PM","VOICEMAIL, ref: LmcVbfYeoyxlO98IgMCS",-0.0126,"10.418510","Jul 6th 2023, 09:40:36 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e807aa00a68b5166a816","Jul 6th 2023, 09:42:57 PM","VOICEMAIL, ref: aLYA5CImRX0L1TF5Osxf",-0.0126,"10.431110","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e806a8f36d072361ee94","Jul 6th 2023, 09:42:57 PM","VOICEMAIL, ref: 0eRS3G6ZL6CLTBGOzWdi",-0.0126,"10.443710","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e806a8f36d48b261ee92","Jul 6th 2023, 09:42:57 PM","VOICEMAIL, ref: fF7R7Z9jDoZJ390c2672",-0.0126,"10.456310","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e80511801036986a0f8a","Jul 6th 2023, 09:42:57 PM","VOICEMAIL, ref: FoRbRvB52DxbMlzAzd50",-0.0126,"10.468910","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e805d0fcc4043a43b634","Jul 6th 2023, 09:42:57 PM","VOICEMAIL, ref: JQ3T6QsNJOaldUPSLbPP",-0.0126,"10.481510","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e803eaba55ab38f245a4","Jul 6th 2023, 09:42:53 PM","VOICEMAIL, ref: 8n3TW0T4DzleOzU9hJpv",-0.0126,"10.494110","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e803d0fcc4708c43b627","Jul 6th 2023, 09:42:53 PM","VOICEMAIL, ref: 3bhGRsquArLm1lsm0n05",-0.0126,"10.506710","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e802fa4a2b7ea7ba061d","Jul 6th 2023, 09:42:53 PM","VOICEMAIL, ref: kqMOTNpA3YnxZPhppSLh",-0.0126,"10.519310","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e802aa00a6552666a7ed","Jul 6th 2023, 09:42:53 PM","VOICEMAIL, ref: X2YizXqz9qptQyshUlug",-0.0126,"10.531910","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e801eaba5570b1f2459c","Jul 6th 2023, 09:42:53 PM","VOICEMAIL, ref: yb6vVqolvvTd2ATTKCRr",-0.0126,"10.544510","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e8012b3ec778ee272083","Jul 6th 2023, 09:42:53 PM","VOICEMAIL, ref: T1qUIqZeUZo4jMEo6k4m",-0.0126,"10.557110","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e8005cb67fb0c1cbbe43","Jul 6th 2023, 09:42:53 PM","VOICEMAIL, ref: WkUQkFCFlyxgCpD6STTh",-0.0126,"10.569710","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e80035e5bb3b62815498","Jul 6th 2023, 09:42:53 PM","VOICEMAIL, ref: Qvq5eBnKbyNmpBR54cXV",-0.0126,"10.582310","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e7fd2292de23a15ce847","Jul 6th 2023, 09:42:46 PM","VOICEMAIL, ref: HlQSislPIgpSp4Oa2KOh",-0.0126,"10.594910","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e7fb4ccf27defe6904ab","Jul 6th 2023, 09:42:46 PM","VOICEMAIL, ref: Ilr82jlu7mBGo8dg9Z16",-0.0126,"10.607510","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e7fb6bc9b11ded18945a","Jul 6th 2023, 09:42:46 PM","VOICEMAIL, ref: vM4TbLZf4eRl9sE3IRd4",-0.0126,"10.620110","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e7fa5c6e3b53a3aba2e3","Jul 6th 2023, 09:42:46 PM","VOICEMAIL, ref: cLcmhb71ZZ0h6f9pXq2j",-0.0126,"10.632710","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e7f935e5bb62a9815461","Jul 6th 2023, 09:42:46 PM","VOICEMAIL, ref: E8MFo1I7H5qlnIwZHSFQ",-0.0126,"10.645310","Jul 6th 2023, 09:40:34 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e7f3aa0e6b3ad096cefb","Jul 6th 2023, 09:42:40 PM","VOICEMAIL, ref: kWZ1Nhjwo03RzcEX5GNR",-0.0126,"10.657910","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e7d3e8a1427e1168cafd","Jul 6th 2023, 09:42:05 PM","VOICEMAIL, ref: rDZYw8wIeOGA572Ca0LJ",-0.0126,"10.670510","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e7d00b59e6473a0f9c74","Jul 6th 2023, 09:42:05 PM","VOICEMAIL, ref: NOhMAW6avjzzsv6pWSaT",-0.0126,"10.683110","Jul 6th 2023, 09:40:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.014,0.0014
"64a6e428eaba55551bf211b3","Jul 6th 2023, 09:26:29 PM","SMS, ref: qchItM3qDhzJpmowHPAp",-0.00711,"10.695710","Jul 6th 2023, 09:26:23 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"64a6e34fd0fcc406f34377e3","Jul 6th 2023, 09:22:52 PM","SMS, ref: ULVpCoRROGQxtar8SXWX",-0.01,"10.702820","Jul 6th 2023, 09:22:47 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",-0.01,0
